zone_id,map_id,region_id,value01,value02,value03,value04,center_x,center_y,center_z,radius
16,16,39,0,164,164,4,224,-11,591,200
16,16,40,0,164,164,4,-171,4,711,200
16,16,41,0,164,164,4,-203,127,1477,200
16,16,42,0,164,164,4,-272,3,1223,200
16,16,43,0,164,164,4,530,0,1283,200
16,16,44,0,164,164,4,474,57,891,200
16,16,45,0,164,164,1,112,1,977,200
17,17,1,0,173,173,4,-946,0,534,200
17,17,2,0,173,173,4,-607,0,469,200
17,17,3,0,173,173,4,-635,0,105,200
17,17,4,0,173,173,5,-295,0,1126,200
17,17,5,0,173,173,5,388,0,233,200
17,17,6,0,173,173,5,681,0,466,200
17,17,7,0,173,173,8,1193,0,-157,300
17,17,8,0,173,173,4,563,0,-243,200
17,17,9,0,173,173,4,1240,0,471,200
17,17,10,0,173,173,4,-134,0,311,200
17,17,11,0,173,173,3,266,0,1104,200
17,17,12,0,174,174,3,853,0,1549,200
17,17,13,0,174,174,3,822,0,1902,200
17,17,14,0,174,174,3,812,0,2254,200
17,17,15,0,174,174,3,1204,0,1056,200
17,17,16,0,174,174,3,1534,0,1051,200
17,17,17,0,174,174,3,1867,0,1067,200
17,17,18,0,174,174,7,160,0,2001,300
17,17,19,0,174,174,3,155,0,2655,200
17,17,20,0,174,174,3,-443,0,1885,200
17,17,21,0,174,174,3,-409,0,2708,200
17,17,22,0,174,174,3,-853,0,2579,200
17,17,23,0,174,174,3,-872,0,2066,200
17,17,24,0,175,175,3,-1324,0,2435,200
17,17,25,0,175,175,3,-1008,0,3326,200
17,17,26,0,175,175,3,-709,0,3280,200
17,17,27,0,175,175,3,-1318,0,3306,200
17,17,28,0,175,175,3,1727,0,1780,200
17,17,29,0,175,175,3,1413,0,1776,200
17,17,30,0,175,175,3,1472,0,2255,200
17,17,31,0,175,175,3,1146,0,2603,200
17,17,32,0,175,175,3,1751,0,2615,200
17,17,33,0,175,175,3,-1780,0,3250,200
17,17,34,0,175,175,3,-1059,0,1348,200
17,17,35,0,175,175,3,-1355,0,1409,200
17,17,36,0,175,175,3,-1809,0,1353,200
17,17,37,0,175,175,3,-2072,0,1691,200
17,17,38,0,175,175,3,-2079,0,2259,200
17,17,39,0,175,175,3,-1736,0,2228,200
17,17,40,0,175,175,3,-1709,0,2578,200
17,17,41,0,175,175,3,-2045,0,2609,200
17,17,42,0,175,175,3,-1914,0,2919,200
17,17,43,0,175,175,3,732,0,2661,200
17,17,44,0,176,176,1,-1045,0,2351,1200
17,17,45,0,176,176,1,984,0,1071,1200
18,18,1,0,185,185,5,1376,9,150,200
18,18,2,0,185,185,5,1319,14,552,200
18,18,3,0,185,185,5,976,16,875,200
18,18,4,0,185,185,5,618,11,971,200
18,18,5,0,185,185,5,1345,3,1269,200
18,18,6,0,185,185,5,1656,5,1287,200
18,18,7,0,185,185,5,699,38,1345,200
18,18,8,0,185,185,5,649,26,1781,200
18,18,9,0,185,185,5,995,18,1945,200
18,18,10,0,185,185,5,1317,5,1955,200
18,18,11,0,186,186,5,2212,5,1412,200
18,18,12,0,186,186,5,2548,13,1290,200
18,18,13,0,186,186,5,2491,9,1656,200
18,18,14,0,186,186,5,2895,5,1313,200
18,18,15,0,186,186,5,2814,19,1688,200
18,18,16,0,186,186,5,3386,15,1474,200
18,18,17,0,186,186,5,2194,22,2069,200
18,18,18,0,186,186,5,1978,12,2369,200
18,18,19,0,186,186,5,3012,5,2348,200
18,18,20,0,186,186,5,2673,10,2033,200
18,18,21,0,187,187,5,3831,0,1696,200
18,18,22,0,187,187,5,3823,12,2082,200
18,18,23,0,187,187,5,3607,16,2438,200
18,18,24,0,187,187,5,3009,6,2781,200
18,18,25,0,187,187,5,2681,12,2821,200
18,18,26,0,187,187,5,2398,12,2865,200
18,18,27,0,187,187,5,2086,15,2855,200
18,18,28,0,187,187,5,2502,39,3331,200
18,18,29,0,187,187,5,2756,17,3894,200
18,18,30,0,187,187,5,2564,21,4169,200
18,18,31,0,188,188,1,2868,23,2707,1000
18,18,32,0,188,188,1,1413,0,1794,1000
19,19,1,0,197,197,5,1285,0,152,200
19,19,2,0,197,197,5,1393,0,417,200
19,19,3,0,197,197,5,1334,1,809,200
19,19,4,0,197,197,5,949,5,893,200
19,19,5,0,197,197,5,644,12,1131,200
19,19,6,0,197,197,5,1371,20,1229,200
19,19,7,0,197,197,5,1703,26,1206,200
19,19,8,0,197,197,5,866,38,1445,200
19,19,9,0,197,197,5,752,21,1904,200
19,19,10,0,197,197,5,1122,9,1824,200
19,19,11,0,198,198,5,2178,24,1440,200
19,19,12,0,198,198,5,1438,3,2295,200
19,19,13,0,198,198,5,940,0,2560,200
19,19,14,0,198,198,5,918,24,3016,200
19,19,15,0,198,198,5,2475,17,1352,200
19,19,16,0,198,198,5,2416,39,1665,200
19,19,17,0,198,198,5,2792,20,1383,200
19,19,18,0,198,198,5,2759,26,1748,200
19,19,19,0,198,198,5,3174,29,1408,200
19,19,20,0,198,198,5,2206,1,2054,200
19,19,21,0,199,199,5,3801,12,1622,200
19,19,22,0,199,199,5,3122,33,2498,200
19,19,23,0,199,199,5,1307,18,3483,200
19,19,24,0,199,199,5,2474,42,3083,200
19,19,25,0,199,199,5,2032,40,2739,200
19,19,26,0,199,199,5,2318,58,2707,200
19,19,27,0,199,199,5,3709,16,2320,200
19,19,28,0,199,199,5,2723,47,2717,200
19,19,29,0,199,199,5,1604,26,3513,200
19,19,30,0,199,199,5,1954,4,3489,200
19,19,31,0,200,200,1,1256,0,2109,1000
19,19,32,0,200,200,1,2901,158,1944,1000
20,20,1,0,209,209,5,-404,0,86,200
20,20,2,0,209,209,5,-84,0,45,200
20,20,3,0,209,209,5,338,0,-56,200
20,20,4,0,209,209,5,587,0,-236,200
20,20,5,0,209,209,5,-116,0,544,200
20,20,6,0,209,209,5,188,0,1248,200
20,20,7,0,209,209,5,686,0,-715,200
20,20,8,0,209,209,5,182,0,-835,200
20,20,9,0,210,210,5,646,0,1281,200
20,20,10,0,210,210,5,728,0,839,200
20,20,11,0,210,210,5,1018,0,362,200
20,20,12,0,210,210,5,1072,0,82,200
20,20,13,0,210,210,5,1025,0,-225,200
20,20,14,0,210,210,5,670,0,-1204,200
20,20,15,0,210,210,5,931,0,-1195,200
20,20,16,0,210,210,5,1238,0,-1142,200
20,20,17,0,210,210,5,-90,0,981,200
20,20,18,0,209,209,5,622,0,85,200
20,20,19,0,209,209,5,645,0,378,200
20,20,20,0,210,210,6,1518,0,-1131,200
20,20,21,0,211,211,5,1442,0,-759,200
20,20,22,0,211,211,6,1536,0,-269,200
20,20,23,0,211,211,7,1952,0,-248,200
20,20,24,0,211,211,5,1312,0,1132,200
20,20,25,0,211,211,5,1306,0,822,200
20,20,26,0,211,211,5,1856,0,645,200
20,20,27,0,211,211,5,1874,0,329,200
20,20,28,0,211,211,6,2180,0,679,200
20,20,29,0,211,211,5,1712,0,-623,200
20,20,30,0,212,212,1,675,32,452,1000
20,20,31,0,212,212,1,1164,0,-135,1200
21,21,1,0,221,221,5,1480,29,1791,200
21,21,2,0,221,221,5,864,0,2296,200
21,21,3,0,221,221,5,553,0,2677,200
21,21,4,0,221,221,5,1959,0,1554,200
21,21,5,0,221,221,5,1951,0,1203,200
21,21,6,0,221,221,5,1581,0,1073,200
21,21,7,0,221,221,5,865,0,1883,200
21,21,8,0,221,221,5,824,0,1522,200
21,21,9,0,221,221,10,154,0,2000,350
21,21,10,0,221,221,5,562,0,1081,200
21,21,11,0,222,222,5,-161,0,2681,200
21,21,12,0,221,221,5,1073,0,1074,200
21,21,13,0,222,222,5,-285,0,1125,200
21,21,14,0,222,222,5,-524,0,1880,200
21,21,15,0,222,222,5,-868,0,2104,200
21,21,16,0,222,222,5,-823,0,2641,200
21,21,17,0,222,222,5,-523,0,3271,200
21,21,18,0,222,222,5,-836,0,3276,200
21,21,19,0,222,222,5,-1294,91,3261,200
21,21,20,0,222,222,5,-1600,0,3339,200
21,21,21,0,222,222,5,-1172,0,2422,200
21,21,22,0,222,222,5,762,0,456,200
21,21,23,0,222,222,5,320,0,283,200
21,21,24,0,223,223,5,-1861,0,2912,200
21,21,25,0,223,223,5,-2047,0,1760,200
21,21,26,0,223,223,5,-1764,0,1371,200
21,21,27,0,223,223,5,-115,0,297,200
21,21,28,0,223,223,3,538,0,-216,200
21,21,29,0,223,223,7,1183,0,-233,350
21,21,30,0,223,223,5,1242,0,431,200
21,21,31,0,223,223,8,-1903,0,2407,350
21,21,32,0,223,223,10,-844,0,334,400
21,21,33,0,223,223,7,-1216,0,1393,350
21,21,34,0,224,224,1,-939,0,2404,1500
21,21,35,0,224,224,1,386,0,820,1500
22,22,1,0,165,165,5,3103,45,-1189,200
22,22,2,0,165,165,5,3263,-2,-719,200
22,22,3,0,165,165,3,2590,0,-362,200
22,22,4,0,165,165,3,2830,1,-690,200
22,22,5,0,165,165,5,2540,0,93,200
22,22,6,0,165,165,3,2539,87,512,200
22,22,7,0,165,165,5,2399,-5,934,200
22,22,8,0,165,165,5,2056,0,931,200
22,22,9,0,165,165,5,1801,11,1128,200
22,22,10,0,165,165,3,2682,8,-1144,200
22,22,11,0,165,165,3,2253,10,-1186,200
22,22,12,0,166,166,5,1642,2,-1212,200
22,22,13,0,166,166,7,2261,3,-2067,250
22,22,14,0,166,166,4,1762,3,-1948,200
22,22,15,0,166,166,3,1633,5,-1577,200
22,22,16,0,166,166,5,2131,3,22,200
22,22,17,0,166,166,3,1534,0,-880,200
22,22,18,0,166,166,3,1265,0,-813,200
22,22,19,0,166,166,5,1776,3,16,200
22,22,20,0,166,166,5,1847,0,-346,200
22,22,21,0,166,166,5,1847,0,464,200
22,22,22,0,167,167,5,1331,18,57,200
22,22,23,0,167,167,5,1377,6,395,200
22,22,24,0,167,167,5,1293,2,-235,200
22,22,25,0,167,167,5,1432,2,-432,200
22,22,26,0,167,167,3,921,142,-1069,200
22,22,27,0,167,167,3,736,-4,-1356,200
22,22,28,0,167,167,3,397,107,-1334,200
22,22,29,0,167,167,4,1065,27,400,200
22,22,30,0,167,167,4,1022,7,72,200
22,22,31,0,167,167,5,982,2,-243,200
22,22,32,0,168,168,5,591,143,-47,200
22,22,33,0,168,168,5,179,6,55,200
22,22,34,0,168,168,5,-194,156,-109,200
22,22,35,0,168,168,5,-671,3,42,200
22,22,36,0,168,168,5,548,7,518,200
22,22,37,0,168,168,5,-226,5,1530,200
22,22,38,0,168,168,2,552,0,1259,200
22,22,39,0,168,168,3,504,33,884,200
22,22,40,0,168,168,3,45,3,936,200
22,22,41,0,168,168,3,148,-8,599,200
22,22,42,0,168,168,3,-260,4,1128,200
22,22,43,0,168,168,4,-215,116,622,200
23,23,1,0,177,177,4,-946,0,534,200
23,23,2,0,177,177,4,-607,0,469,200
23,23,3,0,177,177,4,-635,0,105,200
23,23,4,0,177,177,5,-295,0,1126,200
23,23,5,0,177,177,5,388,0,233,200
23,23,6,0,177,177,5,681,0,466,200
23,23,7,0,177,177,8,1193,0,-157,300
23,23,8,0,177,177,4,563,0,-243,200
23,23,9,0,177,177,4,1240,0,471,200
23,23,10,0,177,177,4,-134,0,311,200
23,23,11,0,177,177,3,266,0,1104,200
23,23,12,0,178,178,3,853,0,1549,200
23,23,13,0,178,178,3,822,0,1902,200
23,23,14,0,178,178,3,812,0,2254,200
23,23,15,0,178,178,3,1204,0,1056,200
23,23,16,0,178,178,3,1534,0,1051,200
23,23,17,0,178,178,3,1867,0,1067,200
23,23,18,0,178,178,7,160,0,2001,300
23,23,19,0,178,178,3,155,0,2655,200
23,23,20,0,178,178,3,-443,0,1885,200
23,23,21,0,178,178,3,-409,0,2708,200
23,23,22,0,178,178,3,-853,0,2579,200
23,23,23,0,178,178,3,-872,0,2066,200
23,23,24,0,179,179,3,-411,0,3185,200
23,23,25,0,179,179,3,-815,0,3285,200
23,23,26,0,179,179,3,-1231,0,2426,200
23,23,27,0,179,179,3,674,0,2654,200
23,23,28,0,179,179,3,1953,0,1518,200
23,23,29,0,179,179,3,1597,0,1707,200
23,23,30,0,179,179,3,1418,0,1929,200
23,23,31,0,179,179,3,1144,0,2582,200
23,23,32,0,179,179,3,1514,0,2451,200
23,23,33,0,179,179,3,-1101,0,3305,200
23,23,34,0,179,179,3,-1351,0,3310,200
23,23,35,0,179,179,3,-1911,0,3102,200
23,23,36,0,179,179,3,-2077,0,2590,200
23,23,37,0,179,179,3,-1743,0,2583,200
23,23,38,0,179,179,3,-1738,0,2269,200
23,23,39,0,179,179,3,-2090,0,2276,200
23,23,40,0,179,179,3,-2027,0,1843,200
23,23,41,0,179,179,3,-1401,0,1469,200
23,23,42,0,179,179,3,-1102,0,1320,200
23,23,43,0,179,179,3,-1877,0,1380,200
23,23,44,0,180,180,1,-1009,0,2351,1200
23,23,45,0,180,180,1,884,0,1301,1200
24,24,1,0,189,189,5,1343,10,119,200
24,24,2,0,189,189,5,1391,14,412,200
24,24,3,0,189,189,5,1270,0,762,200
24,24,4,0,189,189,5,664,18,910,200
24,24,5,0,189,189,5,559,36,1265,200
24,24,6,0,189,189,5,1308,3,1258,200
24,24,7,0,189,189,5,1731,5,1309,200
24,24,8,0,189,189,5,731,31,1562,200
24,24,9,0,189,189,5,947,20,1903,200
24,24,10,0,189,189,5,1237,10,1956,200
24,24,11,0,190,190,5,2269,13,1353,200
24,24,12,0,190,190,5,2564,13,1292,200
24,24,13,0,190,190,5,2851,11,1293,200
24,24,14,0,190,190,5,2799,19,1626,200
24,24,15,0,190,190,5,2468,9,1675,200
24,24,16,0,190,190,5,1557,12,2412,200
24,24,17,0,190,190,5,1893,20,2421,200
24,24,18,0,190,190,5,2210,22,2045,200
24,24,19,0,190,190,5,2593,18,2018,200
24,24,20,0,190,190,5,2862,1,2053,200
24,24,21,0,191,191,5,3350,15,1478,200
24,24,22,0,191,191,5,3820,0,1574,200
24,24,23,0,191,191,5,3842,7,1988,200
24,24,24,0,191,191,5,2117,13,2800,200
24,24,25,0,191,191,5,2526,14,2790,200
24,24,26,0,191,191,5,2924,14,2584,200
24,24,27,0,191,191,5,3481,16,2457,200
24,24,28,0,191,191,5,2494,30,4034,200
24,24,29,0,191,191,5,2769,18,3918,200
24,24,30,0,191,191,5,2468,33,3467,200
24,24,31,0,192,192,1,1308,30,1960,1000
24,24,32,0,192,192,1,3112,17,2546,1000
25,25,1,0,201,201,5,1376,2,154,200
25,25,2,0,201,201,5,1404,0,446,200
25,25,3,0,201,201,5,1316,0,825,200
25,25,4,0,201,201,5,892,6,881,200
25,25,5,0,201,201,5,639,10,1106,200
25,25,6,0,201,201,5,1323,18,1209,200
25,25,7,0,201,201,5,1766,27,1192,200
25,25,8,0,201,201,5,898,40,1479,200
25,25,9,0,201,201,5,871,29,1794,200
25,25,10,0,201,201,5,2052,31,1324,200
25,25,11,0,202,202,5,1280,0,1958,200
25,25,12,0,202,202,5,1350,6,2285,200
25,25,13,0,202,202,5,1600,0,2319,200
25,25,14,0,202,202,5,702,14,2274,200
25,25,15,0,202,202,5,898,0,2520,200
25,25,16,0,202,202,5,949,24,3005,200
25,25,17,0,202,202,5,2709,20,1399,200
25,25,18,0,202,202,5,2978,19,1413,200
25,25,19,0,202,202,5,2762,26,1801,200
25,25,20,0,202,202,5,2385,33,1789,200
25,25,21,0,203,203,5,3912,1,1938,200
25,25,22,0,203,203,5,3632,18,2464,200
25,25,23,0,203,203,5,2054,47,2854,200
25,25,24,0,203,203,5,2426,53,2780,200
25,25,25,0,203,203,5,2722,49,2738,200
25,25,26,0,203,203,5,2979,20,2569,200
25,25,27,0,203,203,5,2129,14,2460,200
25,25,28,0,203,203,5,1852,24,3496,200
25,25,29,0,201,201,5,3330,33,1388,200
25,25,30,0,203,203,5,1378,18,3468,200
25,25,31,0,204,204,1,1460,8,2359,1000
25,25,32,0,204,204,1,3183,16,2103,1000
26,26,1,0,213,213,5,-481,0,50,200
26,26,2,0,213,213,5,-109,0,-19,200
26,26,3,0,213,213,5,-67,0,379,200
26,26,4,0,213,213,5,-122,0,618,200
26,26,5,0,213,213,5,272,0,-20,200
26,26,6,0,213,213,5,536,0,-272,200
26,26,7,0,213,213,5,593,0,5,200
26,26,8,0,213,213,5,637,0,325,200
26,26,9,0,213,213,5,-94,0,986,200
26,26,10,0,213,213,5,719,0,-547,200
26,26,11,0,214,214,5,175,0,1285,200
26,26,12,0,214,214,5,654,0,1248,200
26,26,13,0,214,214,5,739,0,820,200
26,26,14,0,214,214,5,1025,0,333,200
26,26,15,0,214,214,5,1082,0,84,200
26,26,16,0,214,214,5,1057,0,-261,200
26,26,17,0,214,214,5,182,0,-814,200
26,26,18,0,214,214,5,663,0,-1167,200
26,26,19,0,214,214,5,998,0,-1170,200
26,26,20,0,214,214,5,1055,0,1186,200
26,26,21,0,215,215,5,1322,0,832,200
26,26,22,0,215,215,5,1531,0,-210,200
26,26,23,0,215,215,5,1549,0,-1136,200
26,26,24,0,215,215,5,1462,0,-855,200
26,26,25,0,215,215,5,1688,0,-660,200
26,26,26,0,215,215,5,1946,0,-245,200
26,26,27,0,215,215,5,1991,0,57,200
26,26,28,0,215,215,5,1856,0,366,200
26,26,29,0,215,215,5,1741,0,708,200
26,26,30,0,215,215,5,2132,0,652,200
26,26,31,0,216,216,1,682,0,564,1000
26,26,32,0,216,216,1,1223,0,-197,1200
27,27,1,0,225,225,5,1478,29,1791,200
27,27,2,0,225,225,5,866,0,2296,200
27,27,3,0,225,225,5,549,0,2677,200
27,27,4,0,225,225,5,1959,0,1554,200
27,27,5,0,225,225,5,1949,0,1203,200
27,27,6,0,225,225,5,1581,0,1073,200
27,27,7,0,225,225,5,865,0,1883,200
27,27,8,0,225,225,5,824,0,1522,200
27,27,9,0,225,225,10,154,0,2000,350
27,27,10,0,225,225,5,562,0,1081,200
27,27,11,0,226,226,5,-161,0,2681,200
27,27,12,0,225,225,5,1075,0,1074,200
27,27,13,0,226,226,5,-285,0,1125,200
27,27,14,0,226,226,5,-524,0,1880,200
27,27,15,0,226,226,5,-868,0,2104,200
27,27,16,0,226,226,5,-823,0,2641,200
27,27,17,0,226,226,5,-523,0,3271,200
27,27,18,0,226,226,5,-838,0,3276,200
27,27,19,0,226,226,5,-1294,91,3261,200
27,27,20,0,226,226,5,-1598,0,3339,200
27,27,21,0,226,226,5,-1170,0,2422,200
27,27,22,0,226,226,5,762,0,456,200
27,27,23,0,226,226,5,312,0,283,200
27,27,24,0,227,227,5,-1861,0,2912,200
27,27,25,0,227,227,5,-2043,0,1760,200
27,27,26,0,227,227,5,-1768,0,1371,200
27,27,27,0,227,227,5,-115,0,297,200
27,27,28,0,227,227,3,536,0,-216,200
27,27,29,0,227,227,7,1181,0,-233,350
27,27,30,0,227,227,5,1242,0,431,200
27,27,31,0,227,227,8,-1903,0,2407,350
27,27,32,0,227,227,10,-846,0,334,400
27,27,33,0,227,227,7,-1222,0,1393,350
27,27,34,0,228,228,1,-1001,0,2371,1500
27,27,35,0,228,228,1,600,77,680,1500
28,28,1,0,169,169,4,3107,17,-1206,200
28,28,2,0,169,169,3,2034,0,941,200
28,28,3,0,169,169,4,1837,27,1133,200
28,28,4,0,169,169,3,2500,-3,841,200
28,28,5,0,169,169,3,2554,0,335,200
28,28,6,0,169,169,5,2698,7,-1,200
28,28,7,0,169,169,3,2273,3,42,200
28,28,8,0,169,169,3,2597,1,-370,200
28,28,9,0,169,169,3,2989,0,-383,200
28,28,10,0,169,169,3,2834,1,-856,200
28,28,11,0,169,169,3,2688,114,-1189,200
28,28,12,0,169,169,3,2300,9,-1155,200
28,28,13,0,169,169,5,3222,0,-791,200
28,28,14,0,170,170,5,1646,2,-1196,200
28,28,15,0,170,170,5,1422,0,-910,200
28,28,16,0,170,170,4,1635,89,-1691,200
28,28,17,0,170,170,7,2236,5,-2004,250
28,28,18,0,170,170,3,940,-3,-945,200
28,28,19,0,170,170,3,708,-5,-1400,200
28,28,20,0,170,170,3,276,-6,-1206,200
28,28,21,0,170,170,5,1879,0,-350,200
28,28,22,0,170,170,5,1818,1,-20,200
28,28,23,0,170,170,5,1824,2,386,200
28,28,24,0,171,171,5,1382,5,453,200
28,28,25,0,171,171,5,1399,14,210,200
28,28,26,0,171,171,5,1373,0,-105,200
28,28,27,0,171,171,5,1359,0,-403,200
28,28,28,0,171,171,5,1037,6,-235,200
28,28,29,0,171,171,5,1015,8,110,200
28,28,30,0,171,171,5,1045,0,459,200
28,28,31,0,171,171,5,690,4,-20,200
28,28,32,0,172,172,5,228,2,14,200
28,28,33,0,172,172,5,-175,0,-42,200
28,28,34,0,172,172,5,-608,3,59,200
28,28,35,0,172,172,5,-249,4,1549,200
28,28,36,0,172,172,5,563,0,1243,200
28,28,37,0,172,172,5,464,2,870,200
28,28,38,0,172,172,5,89,2,876,200
28,28,39,0,172,172,4,-225,8,1078,200
28,28,40,0,172,172,4,-148,6,646,200
28,28,41,0,172,172,3,313,-1,527,200
28,28,42,0,172,172,4,655,0,469,200
29,29,1,0,181,181,4,-946,0,534,200
29,29,2,0,181,181,4,-607,0,469,200
29,29,3,0,181,181,4,-635,0,105,200
29,29,4,0,181,181,5,-295,0,1126,200
29,29,5,0,181,181,5,388,0,233,200
29,29,6,0,181,181,5,681,0,466,200
29,29,7,0,181,181,8,1193,0,-157,300
29,29,8,0,181,181,4,563,0,-243,200
29,29,9,0,181,181,4,1240,0,471,200
29,29,10,0,181,181,4,-134,0,311,200
29,29,11,0,181,181,3,266,0,1104,200
29,29,12,0,182,182,3,853,0,1549,200
29,29,13,0,182,182,3,822,0,1902,200
29,29,14,0,182,182,3,812,0,2254,200
29,29,15,0,182,182,3,1204,0,1056,200
29,29,16,0,182,182,3,1534,0,1051,200
29,29,17,0,182,182,3,1867,0,1067,200
29,29,18,0,182,182,7,160,0,2001,300
29,29,19,0,182,182,3,155,0,2655,200
29,29,20,0,182,182,3,-451,0,1885,200
29,29,21,0,182,182,3,-407,0,2708,200
29,29,22,0,182,182,3,-853,0,2579,200
29,29,23,0,182,182,3,-772,0,2066,200
29,29,24,0,183,183,3,-626,0,3317,200
29,29,25,0,183,183,3,-976,0,3310,200
29,29,26,0,183,183,3,-1318,0,3290,200
29,29,27,0,183,183,3,1936,0,1475,200
29,29,28,0,183,183,3,1586,0,1716,200
29,29,29,0,183,183,3,1445,0,2035,200
29,29,30,0,183,183,3,1160,0,2589,200
29,29,31,0,183,183,3,1516,0,2596,200
29,29,32,0,183,183,3,-1690,0,2580,200
29,29,33,0,183,183,3,-2058,0,2573,200
29,29,34,0,183,183,3,-2059,0,2319,200
29,29,35,0,183,183,3,-1739,0,2171,200
29,29,36,0,183,183,3,-1363,0,1465,200
29,29,37,0,183,183,3,-1101,0,1303,200
29,29,38,0,183,183,3,-1795,0,1345,200
29,29,39,0,183,183,3,-2052,0,1631,200
29,29,40,0,183,183,3,-1902,0,3049,200
29,29,41,0,183,183,3,-1277,0,2419,200
29,29,42,0,183,183,3,645,0,2689,200
29,29,43,0,183,183,3,-1733,0,3307,200
29,29,44,0,184,184,1,-1010,0,2348,1200
29,29,45,0,184,184,1,889,0,1219,1200
30,30,1,0,193,193,5,1320,8,124,200
30,30,2,0,193,193,5,1412,13,415,200
30,30,3,0,193,193,5,1271,0,753,200
30,30,4,0,193,193,5,958,15,865,200
30,30,5,0,193,193,5,614,13,993,200
30,30,6,0,193,193,5,1303,3,1284,200
30,30,7,0,193,193,5,1604,5,1285,200
30,30,8,0,193,193,5,744,35,1381,200
30,30,9,0,193,193,5,688,26,1781,200
30,30,10,0,193,193,5,1086,16,1929,200
30,30,11,0,194,194,5,2171,3,1366,200
30,30,12,0,194,194,5,2482,7,1603,200
30,30,13,0,194,194,5,2861,13,1626,200
30,30,14,0,194,194,5,2509,13,1277,200
30,30,15,0,194,194,5,2919,6,1283,200
30,30,16,0,194,194,5,2155,18,2168,200
30,30,17,0,194,194,5,2282,21,1932,200
30,30,18,0,194,194,5,2627,9,1961,200
30,30,19,0,194,194,5,1489,15,2402,200
30,30,20,0,194,194,5,2922,2,2118,200
30,30,21,0,195,195,5,2674,21,4039,200
30,30,22,0,195,195,5,2498,31,3832,200
30,30,23,0,195,195,5,2513,28,3214,200
30,30,24,0,195,195,5,2314,14,2806,200
30,30,25,0,195,195,5,1965,14,2647,200
30,30,26,0,195,195,5,3471,16,2456,200
30,30,27,0,195,195,5,3852,4,1917,200
30,30,28,0,195,195,5,2680,13,2814,200
30,30,29,0,195,195,5,3022,12,2669,200
30,30,30,0,195,195,5,3556,204,1335,200
30,30,31,0,196,196,1,1392,0,1893,1000
30,30,32,0,196,196,1,2963,155,2246,1000
31,31,1,0,205,205,5,1364,4,145,200
31,31,2,0,205,205,5,1385,0,503,200
31,31,3,0,205,205,5,1290,3,892,200
31,31,4,0,205,205,5,890,5,897,200
31,31,5,0,205,205,5,810,30,1273,200
31,31,6,0,205,205,5,843,33,1683,200
31,31,7,0,205,205,5,1539,29,1232,200
31,31,8,0,205,205,5,1859,39,1217,200
31,31,9,0,205,205,5,705,22,2006,200
31,31,10,0,205,205,5,1130,7,1894,200
31,31,11,0,206,206,5,2406,29,1429,200
31,31,12,0,206,206,5,2716,22,1358,200
31,31,13,0,206,206,5,3004,20,1411,200
31,31,14,0,206,206,5,2811,26,1749,200
31,31,15,0,206,206,5,2544,28,1810,200
31,31,16,0,206,206,5,1468,7,2319,200
31,31,17,0,206,206,5,969,5,2659,200
31,31,18,0,206,206,5,878,23,3204,200
31,31,19,0,206,206,5,1749,7,2379,200
31,31,20,0,206,206,5,2198,1,2049,200
31,31,21,0,207,207,5,1423,13,3533,200
31,31,22,0,207,207,5,1926,125,3314,200
31,31,23,0,207,207,5,2742,43,2698,200
31,31,24,0,207,207,5,3053,23,2628,200
31,31,25,0,207,207,5,2470,54,2844,200
31,31,26,0,207,207,5,2125,53,2862,200
31,31,27,0,207,207,5,3471,21,2509,200
31,31,28,0,207,207,5,3830,8,2143,200
31,31,29,0,207,207,5,3823,4,1544,200
31,31,30,0,207,207,5,2162,24,2520,200
31,31,31,0,208,208,1,1306,0,2111,1000
31,31,32,0,208,208,1,2967,176,1874,1000
32,32,1,0,217,217,5,-462,0,37,200
32,32,2,0,217,217,5,-114,0,-2,200
32,32,3,0,217,217,5,-62,0,370,200
32,32,4,0,217,217,5,-124,0,639,200
32,32,5,0,217,217,5,301,0,0,200
32,32,6,0,217,217,5,525,0,-275,200
32,32,7,0,217,217,5,591,0,0,200
32,32,8,0,217,217,5,610,56,314,200
32,32,9,0,217,217,5,-55,0,1048,200
32,32,10,0,217,217,5,258,0,1261,200
32,32,11,0,218,218,5,738,0,1258,200
32,32,12,0,218,218,5,720,0,831,200
32,32,13,0,218,218,5,1127,0,1180,200
32,32,14,0,218,218,5,1012,0,352,200
32,32,15,0,218,218,5,1039,0,72,200
32,32,16,0,218,218,5,1018,0,-246,200
32,32,17,0,218,218,5,143,0,-813,200
32,32,18,0,218,218,5,441,0,-780,200
32,32,19,0,218,218,5,727,0,-673,200
32,32,20,0,218,218,5,665,0,-1129,200
32,32,21,0,219,219,5,1353,0,786,200
32,32,22,0,219,219,5,1726,0,651,200
32,32,23,0,219,219,5,1959,0,289,200
32,32,24,0,219,219,5,1222,0,-1174,200
32,32,25,0,219,219,5,1580,0,-1148,200
32,32,26,0,219,219,5,1469,0,-860,200
32,32,27,0,219,219,5,1668,0,-625,200
32,32,28,0,219,219,5,1503,0,-207,200
32,32,29,0,219,219,5,1985,0,-256,200
32,32,30,0,219,219,5,2075,0,606,200
32,32,31,0,220,220,1,650,0,545,1000
32,32,32,0,220,220,1,1184,0,-234,1200
33,33,1,0,229,229,5,1478,29,1791,200
33,33,2,0,229,229,5,866,0,2296,200
33,33,3,0,229,229,5,549,0,2677,200
33,33,4,0,229,229,5,1959,0,1554,200
